등급,어휘,품사,日本語品詞,어종,원어,日本の漢字,外来語,의미,定義の日本語訳,日本語訳,tags
1등급,문어,명사,名詞,한자어,文魚,文魚,,"문어과의 연체동물. 몸의 길이는 발끝까지 3미터 정도이며, 붉은 갈색이고 연한 빛깔을 띤 그물 모양의 무늬가 있고 몸빛이 환경에 따라 변한다. 몸통은 공 모양이고 몸 표면에는 유두가 많다. 발은 여덟 개인데 빨판이 많이 있으며 수컷의 제3발은 생식의 역할을 한다. 한국, 일본, 알래스카, 북아메리카 등지에 널리 분포한다.",タコ科の軟体動物。体の長さは足先まで約3メートルで、赤褐色で淡い色合いの網目模様があり、体の色は環境によって変化する。胴体は球状で、体表面には乳頭が多い。足は8本で吸盤が多く、雄の第3足は生殖の役割をする。韓国、日本、アラスカ、北アメリカなどに広く分布する。,タコ,等級:1 語種:漢字語 品詞:名詞
1등급,문제,명사,名詞,한자어,問題,問題,,"「1」해답을 요구하는 물음.
「2」논쟁, 논의, 연구 따위의 대상이 되는 것.
「3」해결하기 어렵거나 난처한 대상. 또는 그런 일.
「4」귀찮은 일이나 말썽.
「5」어떤 사물과 관련되는 일.",「1」解答を求める問い。 「2」論争、議論、研究などの対象となるもの。 「3」解決が難しい、または厄介な対象。またはそのような事。 「4」面倒な事や揉め事。 「5」ある事柄に関連する事。,問題,等級:1 語種:漢字語 品詞:名詞
1등급,물건,명사,名詞,한자어,物件,物件,,"「1」일정한 형체를 갖춘 모든 물질적 대상.
「2」제법 어떠한 구실을 하는 존재를 비유적으로 이르는 말. 주로 특이한 존재를 이른다.
「3」남자의 성기를 완곡하게 이르는 말.
「4」사고파는 물품.
「5」물품 따위의 동산과 토지나 건물 따위의 부동산을 통틀어 이르는 말.",「1」一定の形を備えたすべての物質的対象。 「2」それなりの役割を果たす存在を比喩的に指す言葉。主に特異な存在を指す。 「3」男性の性器を婉曲に指す言葉。 「4」売買する品物。 「5」物品などの動産と土地や建物などの不動産を総称する言葉。,物,等級:1 語種:漢字語 品詞:名詞
1등급,물론,명사,名詞/副詞,한자어,勿論,勿論,,"[Ⅰ]말할 것도 없음.
[Ⅱ]말할 것도 없이.",[Ⅰ]言うまでもないこと。 [Ⅱ]言うまでもなく。,もちろん,等級:1 語種:漢字語 品詞:名詞/副詞 risk:multi_pos
1등급,미래,명사,名詞,한자어,未來,未來,,"「1」앞으로 올 때.
「2」삼세(三世)의 하나. 죽은 뒤에 다시 태어나 산다는 미래의 세상을 이른다.
「3」발화(發話) 순간이나 일정한 기준적 시간보다 나중에 오는 행동, 상태 따위를 나타내는 시제(時制).",「1」これから来る時。 「2」三世の一つ。死後に再び生まれて生きるという未来の世界を指す。 「3」発話瞬間、または一定の基準時間より後に来る行動、状態などを表す時制。,未来,等級:1 語種:漢字語 品詞:名詞
1등급,미로,명사,名詞,한자어,迷路,迷路,,"「1」어지럽게 갈래가 져서, 한번 들어가면 다시 빠져나오기 어려운 길.
「2」해결책을 못 찾아 갈팡질팡하는 상태를 비유적으로 이르는 말.
「3」입구에서 목표물에 이르는 길에 막다른 골목을 만들어 놓고 인간이나 동물의 행동, 특히 학습 과정을 연구하는 장치.
「4」귀의 가운데 안쪽에 단단한 뼈로 둘러싸여 있는 부분. 달팽이관ㆍ안뜰ㆍ반고리관으로 이루어져 있으며, 고막의 진동을 신경에 전달하는 구실을 한다.",「1」入り組んでいて、一度入ると再び抜け出すのが難しい道。 「2」解決策が見つからず右往左往する状態を比喩的に指す言葉。 「3」入り口から目標物に至る道に袋小路を作り、人間や動物の行動、特に学習過程を研究する装置。 「4」耳の中の奥に硬い骨で囲まれた部分。カタツムリ管、前庭、半規管で構成され、鼓膜の振動を神経に伝える役割をする。,迷路,等級:1 語種:漢字語 品詞:名詞
1등급,미소,명사,名詞,한자어,微笑,微笑,,소리 없이 빙긋이 웃음. 또는 그런 웃음.,声を出さずににっこり笑うこと。またはそのような笑い。,微笑,等級:1 語種:漢字語 品詞:名詞
1등급,미술,명사,名詞,한자어,美術,美術,,"공간 및 시각의 미를 표현하는 예술. 그림ㆍ조각ㆍ건축ㆍ공예ㆍ서예 따위로, 공간 예술ㆍ조형 예술 등으로 불린다.",空間および視覚の美を表現する芸術。絵画、彫刻、建築、工芸、書道などで、空間芸術、造形芸術などと呼ばれる。,美術,等級:1 語種:漢字語 品詞:名詞
1등급,미술관,명사,名詞,한자어,美術館,美術館,,미술품을 전시하는 시설.,美術品を展示する施設。,美術館,等級:1 語種:漢字語 品詞:名詞
1등급,미아,명사,名詞,한자어,迷兒,迷兒,,길이나 집을 잃고 헤매는 아이.,道や家を失ってさまよう子供。,迷子,等級:1 語種:漢字語 品詞:名詞
1등급,미안,명사,名詞,한자어,未安,未安,,남에게 대하여 마음이 편치 못하고 부끄러움.,他者に対して心が落ち着かず、恥ずかしいこと。,申し訳ない,等級:1 語種:漢字語 品詞:名詞
1등급,미용사,명사,名詞,한자어,美容師,美容師,,일정한 자격을 가지고 사람의 머리나 피부 따위를 아름답게 매만지는 일을 직업으로 하는 사람.,一定の資格を持ち、人の髪や肌などを美しく整えることを職業とする人。,美容師,等級:1 語種:漢字語 品詞:名詞
1등급,미용실,명사,名詞,한자어,美容室,美容室,,"파마, 커트, 화장, 그 밖의 미용술을 실시하여 용모, 두발, 외모 따위를 단정하고 아름답게 해 주는 것을 전문으로 하는 곳.",パーマ、カット、化粧、その他の美容術を行い、容姿、髪型、外見などを整え美しくすることを専門とする場所。,美容室,等級:1 語種:漢字語 品詞:名詞
1등급,민족,명사,名詞,한자어,民族,民族,,일정한 지역에서 오랜 세월 동안 공동생활을 하면서 언어와 문화상의 공통성에 기초하여 역사적으로 형성된 사회 집단. 인종이나 국가 단위인 국민과 반드시 일치하는 것은 아니다.,一定の地域で長い年月をかけて共同生活を送り、言語と文化上の共通性に基づいて歴史的に形成された社会集団。人種や国家単位の国民と必ずしも一致するわけではない。,民族,等級:1 語種:漢字語 品詞:名詞
1등급,박물관,명사,名詞,한자어,博物館,博物館,,"고고학적 자료, 역사적 유물, 예술품, 그 밖의 학술 자료를 수집ㆍ보존ㆍ진열하고 일반에게 전시하여 학술 연구와 사회 교육에 기여할 목적으로 만든 시설. 수집품의 내용에 따라 민속ㆍ미술ㆍ과학ㆍ역사 박물관 따위로 나누며, 그 시설의 위치와 직능에 따라 중앙 박물관 및 지방 박물관으로 나눈다.",考古学的資料、歴史的遺物、芸術品、その他の学術資料を収集・保存・陳列し、一般に展示して学術研究と社会教育に貢献する目的で作られた施設。収集品の С内容により民俗・美術・科学・歴史博物館などに分けられ、その施設の位置と職能により中央博物館および地方博物館に分けられる。,博物館,等級:1 語種:漢字語 品詞:名詞
1등급,박사,명사,名詞,한자어,博士,博士,,"「1」대학원의 박사 과정을 마치고 규정된 절차를 밟은 사람에게 수여하는 학위. 또는 그 학위를 딴 사람. 대학원의 박사 과정을 수료하고 대학원 위원회가 실시하는 외국어 시험과 종합 시험에 합격한 다음, 박사 학위 논문 심사를 통과해야 학위를 준다.
「2」어떤 일에 정통하거나 숙달된 사람을 비유적으로 이르는 말.
「3」교수(敎授)의 임무를 맡거나 전문 기술에 종사하는 사람에게 주던 벼슬. 고구려의 태학, 신라의 국학, 고려의 국자감, 조선의 성균관ㆍ홍문관ㆍ규장각ㆍ승문원 따위에 두었다.",「1」大学院の博士課程を修了し、規定の手続きを踏んだ人に授与される学位。またはその学位を取得した人。大学院の博士課程を修了し、大学院委員会が実施する外国語試験と総合試験に合格した後、博士学位論文の審査を通過しなければ学位を与えられる。 「2」ある事柄に精通したり熟達した人を比喩的に指す言葉。 「3」教授の任務を担ったり専門技術に従事する人に与えられた官職。高句麗の太学、新羅の国学、高麗の国子監、朝鮮の成均館・弘文館・奎章閣・承文院などに置かれた。,博士,等級:1 語種:漢字語 品詞:名詞
1등급,박수,명사,名詞,한자어,拍手,拍手,,"기쁨, 찬성, 환영을 나타내거나 장단을 맞추려고 두 손뼉을 마주침.",喜び、賛成、歓迎を示したり、手拍子を合わせたりするために両手を打ち合わせること。,拍手,等級:1 語種:漢字語 品詞:名詞
1등급,반,명사,名詞,한자어,半,半,,"「1」둘로 똑같이 나눈 것의 한 부분.
「2」일이나 물건의 중간쯤 되는 부분.",「1」二つに等しく分けたものの、その一部。 「2」物事や物の中間あたり。,半分,等級:1 語種:漢字語 品詞:名詞
1등급,반,명사,名詞,한자어,班,班,,"「1」벌여 선 자리나 그 차례.
「2」일정한 목적을 위하여 조직한 사람들의 작은 집단.
「3」‘작은 집단’의 뜻을 나타내는 말.
「4」학년을 학급으로 나눈 단위.
「5」학급을 세는 단위.
「6」동(洞) 아래의 통(統)보다 작은 지방 행정 단위.
「7」내무반ㆍ박격포반 따위의, 소대보다는 작고 분대보다는 큰 전술 단위 부대.",「1」並んだ列やその順番。 「2」一定の目的のために組織された人々の小さな集団。 「3」「小さな集団」という意味を表す言葉。 「4」学年を学級に分けた単位。 「5」学級を数える単位。 「6」洞（町内）の下の統（組）より小さい地方行政単位。 「7」内務班・迫撃砲班などの、小隊より小さく分隊より大きい戦術単位部隊。,班,等級:1 語種:漢字語 品詞:名詞
1등급,반년,명사,名詞,한자어,半年,半年,,한 해의 반.,一年の半分。,半年,等級:1 語種:漢字語 品詞:名詞
1등급,반대,명사,名詞,한자어,反對,反対,,"「1」두 사물이 모양, 위치, 방향, 순서 따위에서 등지거나 서로 맞섬. 또는 그런 상태.
「2」어떤 행동이나 견해, 제안 따위에 따르지 아니하고 맞서 거스름.",「1」二つの物が形、位置、方向、順序などで背を向けたり互いに向き合ったりすること。または、そのような状態。 「2」ある行動や見解、提案などに従わず、対立して逆らうこと。,反対,等級:1 語種:漢字語 品詞:名詞
1등급,반대편,명사,名詞,한자어,反對便,反対側,,"「1」반대되는 방향이나 반대되는 쪽에 있는 곳.
「2」반대하는 무리.",「1」反対の方向や反対側にある場所。 「2」反対する集団。,反対側,等級:1 語種:漢字語 品詞:名詞
1등급,반반,명사,名詞,한자어,半半,半半,,"「1」무엇을 절반으로 나누어서 가른 각각의 몫.
「2」절반의 절반.",「1」何かを半分に分けて割ったそれぞれの分け前。 「2」半分の半分。,半々,等級:1 語種:漢字語 品詞:名詞
1등급,반복,명사,名詞,한자어,反復,反復,,같은 일을 되풀이함.,同じことを繰り返すこと。,反復,等級:1 語種:漢字語 品詞:名詞
1등급,반성,명사,名詞,한자어,反省,反省,,자신의 언행에 대하여 잘못이나 부족함이 없는지 돌이켜 봄.,自分の言動について、誤りや不足がないか振り返って考えること。,反省,等級:1 語種:漢字語 品詞:名詞
1등급,반장,명사,名詞,한자어,班長,班長,,"「1」어떤 일을 함께 하는 소규모 조직체인 반(班)을 대표하여 일을 맡아보는 사람.
「2」행정 구역의 단위인 ‘반(班)’을 대표하여 일을 맡아보는 사람.
「3」교실을 한 단위로 하는 반(班)을 대표하여 일을 맡아보는 학생.",「1」ある仕事をする小規模な組織である班を代表して仕事を引き受ける人。 「2」行政区域の単位である「班」を代表して仕事を引き受ける人。 「3」教室を一つの単位とする班を代表して仕事を引き受ける生徒。,班長,等級:1 語種:漢字語 品詞:名詞
1등급,반주,명사,名詞,한자어,伴奏,伴奏,,노래나 기악의 연주를 도와주기 위하여 옆에서 다른 악기를 연주함. 또는 그렇게 하는 연주.,歌や器楽の演奏を助けるために、横で他の楽器を演奏すること。または、そうする演奏。,伴奏,等級:1 語種:漢字語 品詞:名詞
