등급,어휘,품사,日本語品詞,어종,원어,日本の漢字,外来語,의미,定義の日本語訳,日本語訳,tags
2등급,짜내다,동사,動詞,고유어,,,,"「1」액체나 물질 따위가 들어 있는 물건을 누르거나 비틀어서 내용물이 밖으로 나오게 하다.
「2」온갖 수단을 써서 남에게 재물이나 세금 따위를 억지로 내게 하다.
「3」온 힘을 다하여 어떤 생각이 나오게 하다. 또는 어떤 생각을 떠올려 나타나게 하다.
「4」잘 나오거나 생기지 아니하는 것을 억지로 만들어 내다.",1. 液体や物質などが含まれている物を押したりねじったりして、中身を外に出す。 2. あらゆる手段を使って、他人から財物や税金などを無理に引き出す。 3. 全力を尽くして、ある考えを出させる。または、ある考えを思い浮かべて表す。 4. 出にくいものや生まれにくいものを無理に作り出す。,絞り出す,等級:2 語種:固有語 品詞:動詞
2등급,짜장,명사,名詞,외래어,←zhajiang[炸醬],,ジャジャン,"「1」중국요리에 사용되는 검은색의 장. 콩을 발효해서 만든 중국 된장에 물과 고기, 채소를 넣어 볶아 걸쭉하게 만든다.
「2」중국요리의 하나. 고기와 채소를 넣어 볶은 중국 된장에 국수를 비벼 먹는다.",1. 中華料理に使われる黒いソース。豆を発酵させて作った中国の味噌に水と肉、野菜を入れて炒めてとろみをつけたもの。 2. 中華料理の一つ。肉と野菜を入れて炒めた中国の味噌に麺を絡めて食べる。,ジャジャン麺,等級:2 語種:外来語 品詞:名詞
2등급,짝,부사,副詞,고유어,,,,손뼉을 한 번 치는 소리. 또는 그 모양.,手を一度打つ音。またはその様子。,パチン,等級:2 語種:固有語 品詞:副詞
2등급,짝수,명사,名詞,혼종어,짝數,,,"2로 나누어서 나머지가 0이 되는 수. 2, 4, 6, 8, 10 따위의 수를 이른다.","2で割って余りが0になる数。2, 4, 6, 8, 10などの数を指す。",偶数,等級:2 語種:混種語 品詞:名詞
2등급,짝짝,부사,副詞,고유어,,,,손뼉을 자꾸 치는 소리. 또는 그 모양.,手を何度も打つ音。またはその様子。,パチパチ,等級:2 語種:固有語 品詞:副詞
2등급,짠맛,명사,名詞,고유어,,,,소금과 같은 맛.,塩のような味。,塩味,等級:2 語種:固有語 品詞:名詞
2등급,짧은바늘,명사,名詞,고유어,,,,시계의 시침을 이르는 말.,時計の時針を指す言葉。,短針,等級:2 語種:固有語 品詞:名詞
2등급,짬뽕,명사,名詞,외래어,←champon,,チャンポン,"「1」중국요리의 하나. 국수에 각종 해물이나 야채를 섞어서 볶은 것에 돼지 뼈나 소뼈, 닭 뼈를 우린 국물을 부어 만든다.
「2」서로 다른 것을 뒤섞음.",1. 中華料理の一つ。麺に各種海産物や野菜を混ぜて炒めたものに、豚骨や鶏ガラを煮込んだスープをかけたもの。 2. 互いに異なるものを混ぜ合わせること。,チャンポン,等級:2 語種:外来語 品詞:名詞
2등급,째깍째깍,부사,副詞,고유어,,,,"「1」‘째까닥째까닥02’의 준말.
「2」시계 따위의 톱니바퀴가 자꾸 돌아가는 소리. ‘재깍재깍02「2」’보다 센 느낌을 준다.",1. 「カチカチ」の略。 2. 時計の歯車などが繰り返し回る音。「カチカチ」よりも強い響きを与える。,カチカチ,等級:2 語種:固有語 品詞:副詞
2등급,쪼그라들다,동사,動詞,고유어,,,,"「1」쪼그라져 작아지다.
「2」살이 빠져서 주름이 쪼글쪼글 잡히다.
「3」일의 범위나 규모가 조금 줄어들다.",1. 縮んで小さくなる。 2. 体重が減ってしわが寄る。 3. 仕事の範囲や規模が少し縮小する。,縮む,等級:2 語種:固有語 品詞:動詞
2등급,쪼그리다,동사,動詞,고유어,,,,"「1」누르거나 옥여서 부피를 작게 만들다.
「2」팔다리를 오그려 몸을 작게 옴츠리다.",1. 押したり丸めたりして体積を小さくする。 2. 手足を曲げて体を小さく縮める。,縮める,等級:2 語種:固有語 品詞:動詞
2등급,쪼글쪼글,부사,副詞,고유어,,,,쪼그라지거나 구겨져서 고르지 아니하게 주름이 많이 잡힌 모양.,縮んだりしわくちゃになったりして、均一でなく多くのしわが寄った様子。,しわしわ,等級:2 語種:固有語 品詞:副詞
2등급,쪼글쪼글하다,형용사,形容詞,고유어,,,,쪼그라지거나 구겨져서 고르지 아니하게 주름이 많이 잡힌 데가 있다.,縮んだりしわくちゃになったりして、均一でなく多くのしわが寄っている。,しわしわだ,等級:2 語種:固有語 品詞:形容詞
2등급,쪼들리다,동사,動詞,고유어,,,,어떤 일이나 사람에 시달리거나 부대끼어 괴롭게 지내다.,ある仕事や人に悩まされたり振り回されたりして苦しく過ごす。,苦しむ,等級:2 語種:固有語 品詞:動詞
2등급,쫄깃쫄깃하다,형용사,形容詞,고유어,,,,씹히는 맛이 매우 차지고 질긴 듯하다. ‘졸깃졸깃하다’보다 센 느낌을 준다.,噛んだ時の食感が非常に粘り強く、弾力があるように感じられる。「もちもちしている」よりも強い響きを与える。,もちもちしている,等級:2 語種:固有語 品詞:形容詞
2등급,쫑알쫑알,부사,副詞,고유어,,,,남이 잘 알아듣지 못할 정도의 작은 목소리로 자꾸 혼잣말을 하는 소리. 또는 그 모양. ‘종알종알’보다 센 느낌을 준다.,他人がよく聞き取れないほどの小さな声で、繰り返し独り言を言う声。またはその様子。「おしゃべり」よりも強い響きを与える。,ぺちゃくちゃ,等級:2 語種:固有語 品詞:副詞
2등급,찌다,동사,動詞,고유어,,,,"「1」뜨거운 김을 쐬는 것같이 더워지다.
「2」뜨거운 김으로 익히거나 데우다.",1. 蒸気にあたるように暑くなる。 2. 蒸気で蒸して調理する、または温める。,蒸れる,等級:2 語種:固有語 品詞:動詞
2등급,찍히다,동사,動詞,고유어,,,,"「1」날이 있는 연장 따위로 내리침을 당하다. ‘찍다01「1」’의 피동사.
「2」끝이 뾰족한 것으로 찔리다. ‘찍다01「2」’의 피동사.",1. 刃物などで切りつけられる。「刻む」の受動態。 2. 先が尖ったもので刺される。「刺す」の受動態。,刻まれる,等級:2 語種:固有語 品詞:動詞
2등급,찐빵,명사,名詞,고유어,,,,김에 쪄서 익힌 빵. 속에 팥 따위를 넣기도 한다.,蒸して調理したパン。中にあんこなどを入れることもある。,あんまん,等級:2 語種:固有語 品詞:名詞
2등급,찔끔찔끔,부사,副詞,고유어,,,,"「1」액체 따위가 자꾸 조금씩 새어 흐르거나 나왔다 그쳤다 하는 모양. ‘질금질금「1」’보다 센 느낌을 준다.
「2」비가 자꾸 아주 조금씩 내렸다 그쳤다 하는 모양. ‘질금질금「2」’보다 센 느낌을 준다.
「3」물건 따위를 자꾸 조금씩 흘리는 모양. ‘질금질금「3」’보다 센 느낌을 준다.
「4」돈이나 물건 따위를 조금씩 주거나 여러 번 나누어서 주는 모양. ‘질금질금「4」’보다 센 느낌을 준다.",1. 液体などが、繰り返し少しずつ漏れ流れる、または出たり止まったりする様子。「ちょろちょろ」よりも強い響きを与える。 2. 雨が、繰り返しほんの少しずつ降ったり止んだりする様子。「ちょろちょろ」よりも強い響きを与える。 3. 物などを、繰り返し少しずつ流す様子。「ちょろちょろ」よりも強い響きを与える。 4. 金銭や物などを、少しずつ、または何度も分けて与える様子。「ちょろちょろ」よりも強い響きを与える。,ちょろちょろ,等級:2 語種:固有語 品詞:副詞
2등급,찜질,명사,名詞,고유어,,,,"「1」약물이나 더운물에 적신 헝겊, 또는 얼음덩이를 아픈 곳에 대어 병을 고치는 일.
「2」온천이나 뜨거운 물에 몸을 담그거나 더운 모래밭에 몸을 묻어서 땀을 흘려 병을 고치는 일.
「3」몹시 매를 때리는 일을 속되게 이르는 말.",「1」薬物や温めた布、または氷の塊を患部に当てて病気を治すこと。 「2」温泉や温水に体を浸したり、熱い砂場に体を埋めたりして汗を流して病気を治すこと。 「3」ひどくむち打つことを俗に言う言葉。,温熱療法,等級:2 語種:固有語 品詞:名詞
2등급,찜질방,명사,名詞,혼종어,찜질房,,,"황토, 맥반석 따위를 바른 방에서 높은 온도의 공기로 땀을 내도록 한 곳. 약 40∼80℃의 더운 공기를 유지하며 휴게 시설과 사우나를 갖추고 있다.",黄土、麦飯石などを塗った部屋で高温の空気で汗を出すようにした場所。約40〜80℃の温かい空気を維持し、休憩施設とサウナを備えている。,チムジルバン,等級:2 語種:混種語 品詞:名詞
2등급,차,명사,名詞,한자어,差,差,,"「1」둘 이상의 사물을 견주었을 때에, 서로 다르게 나타나는 수준이나 정도.
「2」어떤 수나 식에서 다른 수나 식을 뺀 나머지.",「1」二つ以上の物を比較したときに、互いに異なって現れるレベルや程度。 「2」ある数や式から他の数や式を引いた残り。,差,等級:2 語種:漢字語 品詞:名詞
2등급,차량,명사,名詞,한자어,車輛,車輛,,"「1」도로나 선로 위를 달리는 모든 차를 통틀어 이르는 말.
「2」열차의 한 칸.",「1」道路や線路の上を走る全ての車を総称する言葉。 「2」列車の1両。,車両,等級:2 語種:漢字語 品詞:名詞
2등급,차례,명사,名詞,혼종어,차禮,,,"음력 매달 초하룻날과 보름날, 명절날, 조상 생일 등의 낮에 지내는 제사.",旧暦の毎月朔日と十五日、祝日、祖先の誕生日などの昼に行う祭祀。,茶礼,等級:2 語種:混種語 品詞:名詞
2등급,차림,명사,名詞,고유어,,,,옷이나 물건 따위를 입거나 꾸려서 갖춘 상태.,衣服や物などを着たり、整えたりして用意された状態。,装い,等級:2 語種:固有語 品詞:名詞
2등급,차원,명사,名詞,한자어,次元,次元,,"「1」사물을 보거나 생각하는 처지. 또는 어떤 생각이나 의견 따위를 이루는 사상이나 학식의 수준.
「2」물리량의 성질을 나타내는 것. 또는 물리량의 기본 단위와 유도 단위의 관계.
「3」기하학적 도형, 물체, 공간 따위의 한 점의 위치를 말하는 데에 필요한 실수의 최소 개수. 직선은 1차원, 평면은 2차원, 입체는 3차원이지만 n차원이나 무한 차원의 공간도 생각할 수 있다.",「1」物を観たり考えたりする立場。または、ある考えや意見などを構成する思想や学識のレベル。 「2」物理量の性質を示すもの。または、物理量の基本単位と誘導単位の関係。 「3」幾何学的な図形、物体、空間などの一点の位置を言うのに必要な実数の最小個数。直線は1次元、平面は2次元、立体は3次元だが、n次元や無限次元の空間も考えられる。,次元,等級:2 語種:漢字語 品詞:名詞
2등급,차츰,부사,副詞,고유어,,,,어떤 사물의 상태가 시간의 흐름에 따라 일정한 방향으로 조금씩 진행하는 모양.,ある事物の状態が時間の流れとともに一定の方向に少しずつ進む様子。,次第に,等級:2 語種:固有語 品詞:副詞
2등급,착실히,부사,副詞,혼종어,着實히,,,"「1」사람이 허튼 데가 없이 찬찬하며 실하게.
「2」일정한 기준이나 정도에 모자람이 없이 넉넉하게.",「1」人がふざけたところがなく、きっちりとして堅実なさま。 「2」一定の基準や程度に不足なく十分なさま。,着実に,等級:2 語種:混種語 品詞:副詞
2등급,착용하다,동사,動詞,혼종어,着用하다,,,"의복, 모자, 신발, 액세서리 따위를 입거나, 쓰거나, 신거나 차거나 하다.",衣服、帽子、靴、アクセサリーなどを着たり、かぶったり、履いたり、身につけたりすること。,着用する,等級:2 語種:混種語 品詞:動詞
