word,pos,meaning,definition,target_code
체면,명사,たいめん【体面】。せけんてい【世間体 】。めんつ【面子】。めんもく【面目】。ていさい【体裁】,世間に対する堂々たる立場や面目。,81701
체온,명사,たいおん【体温】,体の温度。,25363
체온계,명사,たいおんけい【体温計】,体の温度を計測するための温度計。,79149
체온기,명사,たいおんき【体温器】,体の温度を計測するための器具。,79150
체육 대회,,たいいくたいかい【体育大会】,規模の大きい運動会。,79154
체육복,명사,たいいくぎ【体育着】。たいそうぎ【体操着】。たいそうふく【体操服】,体育の際に着る服。,79155
체인점,명사,チェーンてん【チェーン店】。チェーン・ストア。れんさてん【連鎖店】,一つの企業の製品を販売する店を色々な場所に置き、中央で経営・管理する組織。,79157
체조,명사,たいそう【体操】,健康を維持するために、一定の形式に合わせて身体を動かすこと。また、そのような運動。,25367
체조하다,동사,たいそうする【体操する】,健康を維持するために、一定の形式に合わせて身体を動かす。,79163
체중,명사,たいじゅう【体重】,体の重さ。,72121
체중계,명사,たいじゅうけい【体重計】,体の重さを量るのに用いるはかり。,79164
체크,명사,チェック。けんさ【検査】,物事の状態を調べて検査すること。,79167
체크되다,동사,チェックされる。けんさされる【検査される】,物事の状態が調べられ、検査される。,79168
체크무늬,명사,チェック。チェックもよう【チェック模様】。チェッカー,横線と縦線が交差してつくる格子縞の模様。,79169
체크아웃,명사,チェックアウト,ホテルなどの宿泊施設で部屋を引き払う時に支払いを済ませるなどの手続きをすること。,91810
체크인,명사,チェックイン,ホテルなどの宿泊施設で部屋を借りる時に名前・年齢・宿泊期間などを記入するなどの手続きをすること。,79170
체크하다,동사,チェックする。けんさする【検査する】,物事の状態を調べて検査する。,79171
체하다,동사,しょくたいする【食滞する】。もたれる【凭れる・靠れる】,食べた物がよく消化されず胃にたまっている。,79176
체하다,보조 동사,ふりをする,前の言葉が表す行動・状態をウソで偽るという意を表す「補助動詞」。,72227
체험,명사,たいけん【体験】,自分の身体で直接経験すること。また、その経験。,25373
체험하다,동사,たいけんする【体験する】,自分の身体で直接経験する。,25375
초-,접사,はつ・しょ【初】,「初め」、または「初期」という意を付加する接頭辞。,88705
초-,접사,ちょう【超】,「一定の範囲を超えた」、または「程度の激しい」という意を付加する接頭辞。,73131
초가,명사,わらや【藁屋】。わらぶきのいえ【藁葺きの家】,"藁や葦などを束ねて屋根を葺いた家。

",79193
초가을,명사,しょしゅう・はつあき【初秋】,秋の初めごろ。,79196
초겨울,명사,しょとう・はつふゆ【初冬】,冬の初めごろ。,79199
초고추장,명사,チョゴチュジャン。すコチュジャン【酢コチュジャン】,酢を入れて混ぜたコチュジャン。,79209
초과,명사,ちょうか【超過】,一定の数量や程度などを超えること。,79211
초급,명사,しょきゅう【初級】,一番初めの等級、または一番低いか易しい等級や段階。,79217
초급반,명사,しょきゅうはん【初級班】。しょきゅうクラス【初級クラス】,学校や塾などで、最も易しい内容を習うクラス。,79218
초기,명사,しょき【初期】,ある期間の初めになる時期。,25377
초대권,명사,しょうたいけん【招待券】,主に公演や行事、会などに招待する旨を書いて送る券。,80483
초등,명사,しょとう【初等】,色々な段階のうち最初の等級。または一番下の等級。,80511
초등 교육,,しょとうきょういく【初等教育】,小学校で行われる教育などのように、一番初歩的で基本的な教育。,80512
초록,명사,みどり【緑】,黄色と青の中間色で、濃い草のような色。,80522
초반,명사,じょばん【序盤】。しょせん【緒戦】,物事や一定の期間の、初めごろの段階。,25398
초보,명사,しょほ【初歩】。しょがく【初学】。てはじめ【手始め】,ある仕事を初めてしたり、技術を習い始める段階。,72127
초보자,명사,しょほしゃ【初歩者】,ある仕事を初めてしたり、技術を習い始める人。,25414
초봄,명사,しょしゅん・はつはる【初春】。しんしゅん【新春】,春の初めごろ。,81585
초상화,명사,しょうぞうが【肖像画】,人の顔や姿を描いた絵。,25424
초승달,명사,みかづき【三日月】,陰暦で、毎月の1日目から数日間出る月。,79611
초시계,명사,ストップウォッチ,秒以下の時間まで正確に時間を計測するのに用いる時計。,79612
초여름,명사,しょか・はつなつ【初夏】,夏の初めごろ。,25434
초장,명사,チョジャン。チョガンジャン。すカンジャン【醋カンジャン】,酢を入れたカンジャン。,79429
초저녁,명사,よいのくち【宵の口】。ゆうぐれ【夕暮れ】。ひぐれ【日暮れ】,夕方の始まり。,25442
초점,명사,しょうてん【焦点】。フォーカス,人々の関心が集中される物事や話題。,25451
초조,명사,しょうそう【焦燥・焦躁】,苛立ちやもどかしさ、心配などでいらいらすること。,79513
초조하다,형용사,しょうそうする【焦燥する・焦躁する】。いらだつ【苛立つ】。いらいらする【苛苛する】。むしゃくしゃする,苛立ちやもどかしさ、心配などでいらいらする。,25462
초청,명사,しょうせい【招請】。しょうたい【招待】,ある人を客として呼ぶこと。,25467
초청되다,동사,しょうせいされる【招請される】。しょうたいされる【招待される】,ある人が客として呼ばれる。,79729
