번호,순위,단어,단어번호,품사,품사 이름,품사 (일본어),풀이（意味）,등급
5059,9260,엊그제,,부,부사,副詞,,B
5060,9261,여고생,,명,명사,名詞,女高生,B
5061,9263,여왕,,명,명사,名詞,女王,C
5062,9265,연기되다,01,동,동사,動詞,延期-,C
5063,9271,예약,,명,명사,名詞,豫約,B
5064,9275,올라타다,,동,동사,動詞,,C
5065,9285,운동화,,명,명사,名詞,運動靴,A
5066,9294,이곳저곳,,명,명사,名詞,,B
5067,9296,이다음,,명,명사,名詞,,C
5068,9305,일회용품,,명,명사,名詞,一回用品,B
5069,9306,읽히다,01,동,동사,動詞,'읽다'의 피동사,B
5070,9317,잡수다,,동,동사,動詞,,C
5071,9319,장사꾼,,명,명사,名詞,,C
5072,9328,점심때,,명,명사,名詞,點心-,B
5073,9340,주일,03,의,의존 명사,依存名詞,週日,C
5074,9345,즐거워하다,,동,동사,動詞,,B
5075,9354,집중하다,02,동,동사,動詞,集中-,C
5076,9357,짜증스럽다,,형,형용사,形容詞,,C
5077,9364,천재,03,명,명사,名詞,天才,C
5078,9369,초등학교,,명,명사,名詞,初等學校,A
5079,9370,초보,01,명,명사,名詞,初步,B
5080,9371,초여름,,명,명사,名詞,初-,C
5081,9372,초저녁,,명,명사,名詞,初-,C
5082,9377,충돌하다,,동,동사,動詞,衝突-,C
5083,9380,코트,03,명,명사,名詞,court,C
5084,9395,피곤,,명,명사,名詞,疲困,C
5085,9398,학비,,명,명사,名詞,學費,C
5086,9409,해외여행,,명,명사,名詞,海外旅行,B
5087,9421,효자,01,명,명사,名詞,孝子,C
5088,9431,감소되다,,동,동사,動詞,減少-,C
5089,9433,강변,01,명,명사,名詞,江邊,C
5090,9462,공연되다,,동,동사,動詞,公演-,C
5091,9466,공휴일,,명,명사,名詞,公休日,A
5092,9474,괴로워하다,,동,동사,動詞,,C
5093,9475,교시,03,의,의존 명사,依存名詞,校時,C
5094,9484,그리로,,부,부사,副詞,,C
5095,9498,까먹다,,동,동사,動詞,,C
5096,9500,깜빡,,부,부사,副詞,,B
5097,9501,깡패,,명,명사,名詞,-牌,C
5098,9505,낚시꾼,,명,명사,名詞,,C
5099,9517,다양해지다,,동,동사,動詞,多樣-,C
5100,9527,대중교통,,명,명사,名詞,大衆交通,B
5101,9529,데려오다,,동,동사,動詞,,B
5102,9537,등록하다,01,동,동사,動詞,登錄-,C
5103,9541,뛰놀다,,동,동사,動詞,,C
5104,9542,뛰어오다,,동,동사,動詞,,B
5105,9544,라켓,,명,명사,名詞,racket,C
5106,9546,리터,01,의,의존 명사,依存名詞,liter,C
5107,9547,마요네즈,,명,명사,名詞,&프mayonnaise,C
5108,9548,마흔,,수,수사,数詞,,A
5109,9549,만세,04,명,명사,名詞,萬歲,C
5110,9551,만화가,,명,명사,名詞,漫畵家,C
5111,9552,맘대로,,부,부사,副詞,마음대로,C
5112,9554,머리말,,명,명사,名詞,,C
5113,9555,면접,,명,명사,名詞,面接,C
5114,9557,명함,,명,명사,名詞,名銜,B
5115,9558,몸속,,명,명사,名詞,,C
5116,9563,무책임하다,,형,형용사,形容詞,無責任-,C
5117,9570,반짝거리다,,동,동사,動詞,,C
5118,9572,밤새우다,,동,동사,動詞,,C
5119,9578,번지,03,명,명사,名詞,番地,C
5120,9583,볼펜,02,명,명사,名詞,ball pen,A
5121,9605,빨간색,,명,명사,名詞,-色,A
5122,9611,사립,04,명,명사,名詞,私立,C
5123,9612,사생활,,명,명사,名詞,私生活,C
5124,9615,사이사이,,명,명사,名詞,,C
5125,9616,사자,11,명,명사,名詞,獅子,B
5126,9628,새소리,,명,명사,名詞,,B
5127,9631,생활수준,,명,명사,名詞,生活水準,C
5128,9632,서툴다,,형,형용사,形容詞,,C
5129,9634,석사,01,명,명사,名詞,碩士,C
5130,9637,성당,03,명,명사,名詞,聖堂,C
5131,9645,속마음,,명,명사,名詞,,C
5132,9647,손잡다,,동,동사,動詞,,C
5133,9653,숙녀,,명,명사,名詞,淑女,C
5134,9655,순하다,02,형,형용사,形容詞,順-,C
5135,9658,시댁,,명,명사,名詞,媤宅,C
5136,9660,시부모,,명,명사,名詞,媤父母,B
5137,9666,신체적,,명,명사,名詞,身體的,C
5138,9670,실수하다,,동,동사,動詞,失手-,B
5139,9675,쓴맛,,명,명사,名詞,,C
5140,9685,야옹,01,부,부사,副詞,,C
5141,9690,얼마간,,명,명사,名詞,-間,C
5142,9709,올여름,,명,명사,名詞,,C
5143,9713,외제,05,명,명사,名詞,外製,C
5144,9714,외출하다,,동,동사,動詞,外出-,B
5145,9719,욕하다,,동,동사,動詞,辱-,C
5146,9724,위아래,,명,명사,名詞,,B
5147,9730,음반,,명,명사,名詞,音盤,C
5148,9732,의논,,명,명사,名詞,議論,C
5149,9734,이래서,,불,분석 불능,分析不能,이리하여서,C
5150,9738,이발소,,명,명사,名詞,理髮所,B
5151,9748,자살하다,01,동,동사,動詞,自殺-,C
5152,9749,자연적,,명,명사,名詞,自然的,C
5153,9751,장례식,,명,명사,名詞,葬禮式,C
5154,9755,재수,03,명,명사,名詞,財數,C
5155,9757,재작년,,명,명사,名詞,再昨年,B
5156,9758,재채기,,명,명사,名詞,,B
5157,9762,전구,10,명,명사,名詞,電球,C
5158,9765,전문점,,명,명사,名詞,專門店,C
5159,9767,전통문화,,명,명사,名詞,傳統文化,C
5160,9769,정거장,,명,명사,名詞,停車場,B
5161,9778,존댓말,,명,명사,名詞,尊待-,B
5162,9783,주전자,,명,명사,名詞,酒煎子,C
5163,9800,찬성,01,명,명사,名詞,贊成,C
5164,9811,초보자,,명,명사,名詞,初步者,B
5165,9812,초청장,,명,명사,名詞,招請狀,B
5166,9813,촌스럽다,,형,형용사,形容詞,村-,C
5167,9816,카레,,명,명사,名詞,curry,B
5168,9817,컨디션,,명,명사,名詞,condition,C
5169,9819,코스모스,01,명,명사,名詞,cosmos,C
5170,9823,킬로,,의,의존 명사,依存名詞,kilo,B
5171,9825,토론자,,명,명사,名詞,討論者,C
5172,9829,튼튼히,,부,부사,副詞,,C
5173,9830,티셔츠,,명,명사,名詞,T-shirts,B
5174,9838,페인트,02,명,명사,名詞,paint,C
5175,9842,평상시,,명,명사,名詞,平常時,C
5176,9853,학교생활,,명,명사,名詞,學校生活,C
5177,9855,한둘,,수,수사,数詞,,B
5178,9859,해물,,명,명사,名詞,海物,C
5179,9876,혼나다,,동,동사,動詞,魂-,C
5180,9888,가만,,부,부사,副詞,,C
5181,9892,감정적,01,명,명사,名詞,感情的,C
5182,9894,강북,,명,명사,名詞,江北,C
5183,9911,고무신,,명,명사,名詞,,C
5184,9916,고춧가루,,명,명사,名詞,,B
5185,9923,관람,,명,명사,名詞,觀覽,C
5186,9930,교외,01,명,명사,名詞,郊外,C
5187,9931,교육비,,명,명사,名詞,敎育費,C
5188,9934,국립,,명,명사,名詞,國立,B
5189,9945,기억되다,,동,동사,動詞,記憶-,C
5190,9949,까다,01,동,동사,動詞,마늘을 ~,C
5191,9951,꽃씨,,명,명사,名詞,,C
5192,9952,꾸준하다,,형,형용사,形容詞,,C
5193,9957,난방,02,명,명사,名詞,暖房,C
5194,9963,내용물,,명,명사,名詞,內容物,C
5195,9966,녹화,03,명,명사,名詞,錄畵,C
5196,9968,농구,07,명,명사,名詞,籠球,B
5197,9992,뒷골목,,명,명사,名詞,,C
5198,9994,들어주다,,동,동사,動詞,,C
5199,9995,디자이너,,명,명사,名詞,designer,B
5200,9996,따로따로,01,부,부사,副詞,,C
5201,9998,뛰어나가다,,동,동사,動詞,,B
5202,9999,뛰어놀다,,동,동사,動詞,,C
5203,10002,라이벌,,명,명사,名詞,rival,C
5204,10013,매번,,부,부사,副詞,每番,C
5205,10024,무관심하다,,형,형용사,形容詞,無關心-,C
5206,10027,무사하다,04,형,형용사,形容詞,無事-,C
5207,10041,밤낮,,명,명사,名詞,,B
5208,10043,배구,06,명,명사,名詞,排球,B
5209,10051,번역하다,,동,동사,動詞,飜譯-,C
5210,10058,병아리,,명,명사,名詞,,C
5211,10068,부지런하다,,형,형용사,形容詞,,B
5212,10070,부피,,명,명사,名詞,,C
5213,10077,비기다,01,동,동사,動詞,,C
5214,10093,생활용품,,명,명사,名詞,生活用品,C
5215,10100,선풍기,,명,명사,名詞,扇風機,B
5216,10105,세로,01,명,명사,名詞,,B
5217,10106,섹시하다,,형,형용사,形容詞,sexy-,C
5218,10110,소비하다,,동,동사,動詞,消費-,C
5219,10119,수리하다,02,동,동사,動詞,修理-,C
5220,10126,스물,,수,수사,数詞,,A
5221,10131,식료품,,명,명사,名詞,食料品,C
5222,10132,식히다,,동,동사,動詞,,C
5223,10136,싫어지다,,동,동사,動詞,,B
5224,10149,얼리다,03,동,동사,動詞,물을 ~,C
5225,10153,여직원,,명,명사,名詞,女職員,B
5226,10162,옆방,,명,명사,名詞,-房,B
5227,10167,오피스텔,,명,명사,名詞,office hotel,B
5228,10168,올가을,,명,명사,名詞,,C
5229,10169,와이셔츠,,명,명사,名詞,white shirts,C
5230,10182,원피스,,명,명사,名詞,one-piece,B
5231,10184,윗사람,,명,명사,名詞,,C
5232,10193,이민,03,명,명사,名詞,移民,C
5233,10196,이혼하다,,동,동사,動詞,離婚-,B
5234,10204,입사하다,04,동,동사,動詞,入社-,C
5235,10218,재우다,01,동,동사,動詞,고기를 양념에 ~,C
5236,10226,전시되다,,동,동사,動詞,展示-,C
5237,10242,졸리다,01,동,동사,動詞,자고 싶다,C
5238,10243,졸음,01,명,명사,名詞,,C
5239,10245,종이컵,,명,명사,名詞,-cup,B
5240,10254,지능,,명,명사,名詞,知能,C
5241,10265,쩔쩔매다,,동,동사,動詞,,C
5242,10274,청바지,,명,명사,名詞,靑-,A
5243,10280,추가되다,,동,동사,動詞,追加-,C
5244,10286,치료법,,명,명사,名詞,治療法,C
5245,10292,코끼리,,명,명사,名詞,,B
5246,10293,콘서트,,명,명사,名詞,concert,B
5247,10294,큰소리,01,명,명사,名詞,,B
5248,10295,큰아들,,명,명사,名詞,,C
5249,10311,특급,02,명,명사,名詞,特級,C
5250,10314,평일,,명,명사,名詞,平日,B
5251,10321,풀어지다,,동,동사,動詞,,C
5252,10329,한겨울,,명,명사,名詞,,C
5253,10331,한평생,01,명,명사,名詞,-平生,C
5254,10333,해수욕장,,명,명사,名詞,海水浴場,C
5255,10334,핸드폰,,명,명사,名詞,hand phone,A
5256,10337,허허,01,부,부사,副詞,,C
5257,10343,호실,01,명,명사,名詞,號室,C
5258,10353,휴지통,,명,명사,名詞,休紙桶,A
5259,10355,흐려지다,,동,동사,動詞,,C
5260,10356,희망하다,,동,동사,動詞,希望-,C
5261,10357,힘들어하다,,동,동사,動詞,,C
5262,10371,강의하다,02,동,동사,動詞,講義-,C
5263,10384,걱정되다,,동,동사,動詞,,B
5264,10400,공연하다,02,동,동사,動詞,公演-,C
5265,10419,귤,,명,명사,名詞,橘,C
5266,10449,내과,01,명,명사,名詞,內科,C
5267,10482,된장찌개,,명,명사,名詞,-醬-,B
5268,10505,목걸이,01,명,명사,名詞,,B
5269,10517,무지개,,명,명사,名詞,,C
5270,10519,문법,01,명,명사,名詞,文法,C
5271,10549,볶음,,명,명사,名詞,,C
5272,10551,볼링,,명,명사,名詞,bowling,C
5273,10565,비둘기,,명,명사,名詞,,C
5274,10592,생활비,,명,명사,名詞,生活費,C
5275,10634,스키장,,명,명사,名詞,ski場,B
5276,10637,시대적,,명,명사,名詞,時代的,C
5277,10669,앞문,,명,명사,名詞,-門,C
5278,10731,인도,02,명,명사,名詞,보도,C
5279,10808,책방,01,명,명사,名詞,冊房,B
5280,10822,추가하다,,동,동사,動詞,追加-,C
5281,10833,칠판,,명,명사,名詞,漆板,A
5282,10839,크리스마스,,명,명사,名詞,Christmas,A
5283,10840,탁구,,명,명사,名詞,卓球,C
5284,10903,현대적,,명,명사,名詞,現代的,C
5285,11024,나흘,,명,명사,名詞,,B
5286,11040,늦가을,,명,명사,名詞,,C
5287,11043,다이어트,,명,명사,名詞,diet,B
5288,11099,목요일,,명,명사,名詞,木曜日,A
5289,11104,못생기다,,형,형용사,形容詞,,C
5290,11308,영화관,01,명,명사,名詞,映畵館,C
5291,11311,예술적,,명,명사,名詞,藝術的,C
5292,11360,장모,01,명,명사,名詞,丈母,C
5293,11408,중국집,,명,명사,名詞,中國-,B
5294,11421,지우개,,명,명사,名詞,,A
5295,11424,지하도,,명,명사,名詞,地下道,B
5296,11478,튀김,01,명,명사,名詞,,C
5297,11578,고궁,01,명,명사,名詞,古宮,C
5298,11580,고속버스,,명,명사,名詞,高速bus,B
5299,11684,단추,01,명,명사,名詞,,C
5300,11691,대중적,,명,명사,名詞,大衆的,C
5301,11721,뚱뚱하다,,형,형용사,形容詞,,B
5302,11768,미역,02,명,명사,名詞,,C
5303,11775,반말,,명,명사,名詞,半-,C
5304,11819,분홍색,,명,명사,名詞,粉紅色,C
5305,11837,사,11,수,수사,数詞,四,A
5306,11884,소포,01,명,명사,名詞,小包,B
5307,11888,손녀,,명,명사,名詞,孫女,B
5308,11896,수영장,,명,명사,名詞,水泳場,A
5309,11936,아래층,,명,명사,名詞,-層,B
5310,12030,일본어,,명,명사,名詞,日本語,A
5311,12048,작은아버지,,명,명사,名詞,,C
5312,12049,잠옷,,명,명사,名詞,,B
5313,12051,장갑,01,명,명사,名詞,掌匣,B
5314,12141,초순,01,명,명사,名詞,初旬,C
5315,12175,퇴원하다,,동,동사,動詞,退院-,C
5316,12197,하순,01,명,명사,名詞,下旬,C
5317,12246,갈비,01,명,명사,名詞,,A
5318,12347,기혼,02,명,명사,名詞,旣婚,C
5319,12423,도장,17,명,명사,名詞,圖章,C
5320,12428,동물원,,명,명사,名詞,動物園,B
5321,12460,모레,,명,명사,名詞,,B
5322,12569,삼계탕,,명,명사,名詞,蔘鷄湯,C
5323,12576,생신,02,명,명사,名詞,生辰,B
5324,12580,서른,,수,수사,数詞,,A
5325,12628,시내버스,,명,명사,名詞,市內bus,B
5326,12669,아홉,,수,수사,数詞,,A
5327,12720,예약하다,,동,동사,動詞,豫約-,C
5328,12746,우표,,명,명사,名詞,郵票,B
5329,12818,장미,05,명,명사,名詞,薔薇,A
5330,12913,천둥,,명,명사,名詞,,C
5331,12961,퇴원,01,명,명사,名詞,退院,C
5332,12965,파란색,,명,명사,名詞,-色,A
5333,13080,게으르다,,형,형용사,形容詞,,C
5334,13162,기념품,,명,명사,名詞,記念品,C
5335,13192,냉면,,명,명사,名詞,冷麵,A
5336,13214,단풍,01,명,명사,名詞,丹楓,C
5337,13235,독일어,,명,명사,名詞,獨逸語,B
5338,13255,떡볶이,,명,명사,名詞,,B
5339,13326,문학적,,명,명사,名詞,文學的,C
5340,13330,미끄럽다,,형,형용사,形容詞,,C
5341,13378,복숭아,,명,명사,名詞,,C
5342,13411,비빔밥,,명,명사,名詞,,A
5343,13584,여든,,수,수사,数詞,,A
5344,13623,외아들,,명,명사,名詞,,C
5345,13671,이따가,,부,부사,副詞,,B
5346,13695,일흔,,수,수사,数詞,,A
5347,13715,장인,02,명,명사,名詞,丈人,C
5348,13987,화요일,,명,명사,名詞,火曜日,A
5349,14028,강아지,,명,명사,名詞,,B
5350,14205,닷새,,명,명사,名詞,,B
5351,14242,동서남북,,명,명사,名詞,東西南北,C
5352,14518,선물하다,,동,동사,動詞,膳物-,A
5353,14611,아이스크림,,명,명사,名詞,ice-cream,A
5354,14690,외할아버지,,명,명사,名詞,外-,C
5355,14695,요리하다,02,동,동사,動詞,料理-,A
5356,14774,입국,02,명,명사,名詞,入國,C
5357,14862,주차,04,명,명사,名詞,駐車,B
5358,14922,체육관,,명,명사,名詞,體育館,C
5359,14932,최소,01,명,명사,名詞,最小,C
5360,14947,칠,01,수,수사,数詞,七,A
5361,14950,칼국수,,명,명사,名詞,,C
5362,14960,큰아버지,,명,명사,名詞,,C
5363,15078,홍차,,명,명사,名詞,紅茶,B
5364,15251,국민적,,명,명사,名詞,國民的,C
5365,15255,국제선,,명,명사,名詞,國際線,C
5366,15360,다섯째,,"수, 관","수사, 관형사","数詞, 冠形詞",,A
5367,15425,동양인,,명,명사,名詞,東洋人,C
5368,15475,맛없다,,형,형용사,形容詞,,A
5369,15648,사십,,수,수사,数詞,四十,A
5370,15800,안과,02,명,명사,名詞,眼科,C
5371,15856,연락처,,명,명사,名詞,連絡處,B
5372,15860,연세,02,명,명사,名詞,年歲,B
5373,15879,예식장,,명,명사,名詞,禮式場,C
5374,15942,월세,,명,명사,名詞,月貰,C
5375,15946,위층,,명,명사,名詞,-層,B
5376,15996,인삼차,,명,명사,名詞,人蔘茶,B
5377,16173,진찰,02,명,명사,名詞,診察,C
5378,16217,초록색,,명,명사,名詞,草綠色,B
5379,16227,축구공,,명,명사,名詞,蹴球-,B
5380,16252,큰딸,,명,명사,名詞,,C
5381,16464,결석,01,명,명사,名詞,缺席,C
5382,16599,김치찌개,,명,명사,名詞,,B
5383,16643,녹차,01,명,명사,名詞,綠茶,B
5384,16709,독감,01,명,명사,名詞,毒感,C
5385,16774,만두,01,명,명사,名詞,饅頭,B
5386,16889,발음하다,01,동,동사,動詞,發音-,B
5387,16935,보라색,,명,명사,名詞,-色,C
5388,16943,복습하다,,동,동사,動詞,復習-,B
5389,17164,스케이트,,명,명사,名詞,skate,B
5390,17194,실례하다,,동,동사,動詞,失禮-,A
5391,17283,여섯,,수,수사,数詞,,A
5392,17294,연두색,,명,명사,名詞,軟豆色,C
5393,17329,온돌,,명,명사,名詞,溫突,C
5394,17406,육,02,수,수사,数詞,六,A
5395,17461,일곱,,수,수사,数詞,,A
5396,17710,출입국,,명,명사,名詞,出入國,C
5397,17752,클래식,,명,명사,名詞,classic,C
5398,17797,팝송,,명,명사,名詞,pop song,C
5399,17800,팩스,,명,명사,名詞,fax,C
5400,18114,국내선,,명,명사,名詞,國內線,C
5401,18402,떡국,,명,명사,名詞,,C
5402,18638,복습,,명,명사,名詞,復習,B
5403,18764,삼십,,수,수사,数詞,三十,A
5404,18828,성함,,명,명사,名詞,姓銜,B
5405,18841,세탁소,,명,명사,名詞,洗濯所,B
5406,18933,시외버스,,명,명사,名詞,市外bus,C
5407,19003,야구장,,명,명사,名詞,野球場,C
5408,19100,오십,,수,수사,数詞,五十,A
5409,19150,운동복,,명,명사,名詞,運動服,B
5410,19302,작은아들,,명,명사,名詞,,C
5411,19443,주차하다,01,동,동사,動詞,駐車-,B
5412,19454,중국어,,명,명사,名詞,中國語,A
5413,19549,청소기,80,명,명사,名詞,淸掃機,B
5414,19607,칠십,,수,수사,数詞,七十,A
5415,19748,필통,,명,명사,名詞,筆筒,B
5416,19755,학생증,,명,명사,名詞,學生證,B
5417,19808,형수,01,명,명사,名詞,兄嫂,C
5418,20070,공항버스,,명,명사,名詞,空港bus,B
5419,20077,관광버스,,명,명사,名詞,觀光bus,C
5420,20155,그저께,,명,명사,名詞,,C
5421,20268,냉방,,명,명사,名詞,冷房,C
5422,20303,눈병,,명,명사,名詞,-病,C
5423,20677,배추김치,,명,명사,名詞,,C
5424,20886,사탕,02,명,명사,名詞,沙糖,A
5425,20933,색연필,,명,명사,名詞,色鉛筆,C
5426,21016,소아과,,명,명사,名詞,小兒科,C
5427,21230,양력,02,명,명사,名詞,陽曆,C
5428,21340,예순,,수,수사,数詞,,A
5429,21595,작은어머니,,명,명사,名詞,,C
5430,21959,축구장,,명,명사,名詞,蹴球場,C
5431,22156,한글날,,명,명사,名詞,,C
5432,22159,한식,04,명,명사,名詞,韓食,C
5433,22829,넉,01,관,관형사,冠形詞,~ 달,C
5434,23197,메일,,명,명사,名詞,mail,B
5435,23452,복사기,,명,명사,名詞,複寫機,C
5436,23601,빗,01,명,명사,名詞,~으로 빗다,B
5437,23768,설렁탕,,명,명사,名詞,-湯,B
5438,24036,십,,수,수사,数詞,十,A
5439,24058,아드님,,명,명사,名詞,,C
5440,25684,결석하다,,동,동사,動詞,缺席-,C
5441,26081,기념일,,명,명사,名詞,記念日,C
5442,26135,까만색,,명,명사,名詞,-色,B
5443,26255,내후년,,명,명사,名詞,來後年,C
